-0.0591237,-0.000150972,0.410545,0.0165705,-0.0050794,0.000196661,0.99985,-0.0140125,0.673664,-1.49878,-0.0312898,0.465913,-1.17655,-0.0316068,0.467263,-1.17866,-0.0779696,0.630363,-1.48659,-0.0233733,2.42716,1.56768,0.838424,-0.0223855,-0.0299231,-0.0591077,0.000709444,0.0267313,-0.0798426,0.0187142,-0.000526371,0.0435084,-0.0284875,-0.207702,0.0803316,-0.269302,0.250497,0.0799716,-0.265894,0.245671,0.0134537,-0.106394,-0.271951,0.0572784,-0.030048,-0.034849,0.0183753,0.0567526,0.0727476
-0.0604298,-0.000153845,0.410868,0.0157877,-0.00490241,0.000194024,0.999863,-0.0131424,0.673094,-1.50293,-0.0296682,0.460521,-1.17155,-0.0299894,0.461939,-1.17375,-0.0777006,0.628235,-1.49203,-0.0222277,2.42656,1.56698,0.838792,-0.0212505,-0.0284681,-0.0494662,0.000525956,0.0216066,-0.0661196,0.0150943,-0.000390826,0.0359265,-0.0465549,-0.150413,0.0665681,-0.223513,0.208318,0.0662525,-0.22022,0.203635,0.0158268,-0.124091,-0.217897,0.0438298,-0.0357373,-0.0435648,0.0185225,0.0440065,0.0598127
-0.0615424,-0.000156596,0.411094,0.0151414,-0.00476136,0.000192632,0.999874,-0.0124239,0.672163,-1.50594,-0.0283229,0.456044,-1.16739,-0.028647,0.457528,-1.16969,-0.077384,0.625753,-1.49638,-0.0213511,2.42584,1.56611,0.839162,-0.0203703,-0.0272719,-0.0399926,0.000369693,0.0167331,-0.0491759,0.0106147,-0.000245714,0.0264259,-0.0649018,-0.091479,0.0495841,-0.177887,0.167162,0.0493132,-0.174709,0.162621,0.0159624,-0.143202,-0.160738,0.0312697,-0.0404397,-0.0526111,0.0191056,0.0319958,0.0440684
-0.0624652,-0.000159216,0.41123,0.0146636,-0.00466486,0.000192615,0.999882,-0.0118954,0.670865,-1.50777,-0.0273184,0.45248,-1.16406,-0.0276439,0.454029,-1.16645,-0.0770648,0.622889,-1.4996,-0.0207258,2.42503,1.56506,0.839544,-0.0197304,-0.0263905,-0.0306884,0.000235754,0.012075,-0.0297948,0.00548311,-9.6839e-05,0.015363,-0.0841135,-0.0299596,0.0301635,-0.132573,0.126971,0.0299365,-0.129505,0.122564,0.0144153,-0.163859,-0.100313,0.0193946,-0.044469,-0.0617626,0.0197912,0.0205264,0.0261998
-0.0632016,-0.00016168,0.411278,0.0143788,-0.00461943,0.000194038,0.999886,-0.0115881,0.669182,-1.50837,-0.0267032,0.449822,-1.16152,-0.027029,0.451433,-1.16401,-0.0767765,0.619611,-1.50161,-0.0203379,2.42414,1.56382,0.83994,-0.0193199,-0.0258665,-0.0215545,0.000118517,0.00759833,-0.00877982,-8.71592e-05,5.33531e-05,0.00305293,-0.104846,0.0352568,0.00910991,-0.0877262,0.0876882,0.0089253,-0.084764,0.0834075,0.0117262,-0.18624,-0.0363313,0.00784428,-0.0480783,-0.0708133,0.0203425,0.00927334,0.00690515
-0.0637551,-0.000163954,0.411242,0.0143034,-0.00462947,0.000196936,0.999887,-0.011527,0.667086,-1.50766,-0.0265101,0.448062,-1.15978,-0.026835,0.449733,-1.16235,-0.0765419,0.615887,-1.50233,-0.0201811,2.42318,1.56241,0.840347,-0.0191344,-0.0257284,-0.0125924,1.19928e-05,0.00327114,0.0130605,-0.00588089,0.000205014,-0.010232,-0.127777,0.10534,-0.0127683,-0.0435113,0.0492618,-0.0129117,-0.0406503,0.0451005,0.00841295,-0.210533,0.0315501,-0.00381828,-0.0514987,-0.0795761,0.020567,-0.00215547,-0.0131102
-0.0641291,-0.000166,0.411123,0.0144455,-0.0046972,0.000201341,0.999885,-0.0117317,0.66453,-1.50555,-0.0267555,0.447187,-1.1588,-0.0270783,0.448915,-1.16146,-0.0763737,0.611676,-1.5017,-0.0202575,2.42215,1.56082,0.840758,-0.0191775,-0.0259906,-0.00380472,-8.98847e-05,-0.000936084,0.0349303,-0.011686,0.000359832,-0.0242659,-0.15356,0.181404,-0.0346754,-9.81421e-05,0.0116498,-0.0347787,0.00266454,0.00760265,0.00495727,-0.236914,0.103645,-0.0160202,-0.0549816,-0.0878821,0.020264,-0.0141429,-0.0331491
-0.0643271,-0.000167774,0.410925,0.0148055,-0.00482276,0.000207295,0.999879,-0.012217,0.661459,-1.50193,-0.0274399,0.447179,-1.15858,-0.0277597,0.448964,-1.16131,-0.0762745,0.606937,-1.49963,-0.020578,2.42105,1.55906,0.841163,-0.0194604,-0.0266536,0.00480413,-0.000192996,-0.00505011,0.0560662,-0.0172992,0.000519846,-0.0388759,-0.182767,0.264382,-0.0558485,0.0423407,-0.0251782,-0.055912,0.0450061,-0.0291148,0.00179052,-0.265505,0.180151,-0.0290886,-0.0588396,-0.0955845,0.0191754,-0.0269762,-0.0525427
-0.0643527,-0.000169234,0.410648,0.015376,-0.00500422,0.000214852,0.999869,-0.0129945,0.657803,-1.49664,-0.0285487,0.448021,-1.15909,-0.0288645,0.44986,-1.16191,-0.0762387,0.601627,-1.49603,-0.0211599,2.41988,1.55715,0.841547,-0.0199999,-0.0277044,0.0132271,-0.000302806,-0.00909457,0.0757602,-0.0225316,0.000686306,-0.0539494,-0.215834,0.354894,-0.0755798,0.0836326,-0.0612383,-0.0756038,0.0862005,-0.0650665,-0.00072131,-0.296347,0.26105,-0.0431542,-0.0634856,-0.10257,0.0169412,-0.0407504,-0.0706742
-0.0642095,-0.000170336,0.410293,0.0161427,-0.00523779,0.000224071,0.999856,-0.0140734,0.653487,-1.48954,-0.0300529,0.449689,-1.16032,-0.0303638,0.45158,-1.16322,-0.076253,0.5957,-1.4908,-0.0220231,2.41861,1.5551,0.841886,-0.0208149,-0.0291179,0.021454,-0.000424149,-0.0130895,0.0933856,-0.0272167,0.000858782,-0.0694434,-0.252994,0.453105,-0.0932427,0.123609,-0.0965289,-0.0932273,0.126079,-0.100251,-0.00229227,-0.329357,0.346006,-0.0580505,-0.0694626,-0.108782,0.0130654,-0.0552641,-0.0870017
